tradeday,account,ticker,quantity
2019-04-09,XLIN01,CRM,27.0
2019-04-09,XLIN01,FB,20.0
2019-04-09,XLIN01,GOOGL,3.0
2019-04-09,XLIN01,GPRO,49.0
2019-04-09,XLIN01,INTU,2.0
2019-04-09,XLIN01,KO,14.0
2019-04-09,XLIN01,LQD,8.0
2019-04-09,XLIN01,MCD,8.0
2019-04-09,XLIN01,ONDK,400.0
2019-04-09,XLIN01,SQ,10.0
2019-04-09,XLIN01,STZ,7.0
2019-04-09,XLIN01,TWTR,29.0
2019-04-09,XLIN01,WMT,11.0
2019-04-10,XLIN01,APRN,700.0
2019-04-10,XLIN01,CRM,27.0
2019-04-10,XLIN01,FB,20.0
2019-04-10,XLIN01,GOOGL,3.0
2019-04-10,XLIN01,GPRO,49.0
2019-04-10,XLIN01,INTU,2.0
2019-04-10,XLIN01,KO,14.0
2019-04-10,XLIN01,LQD,8.0
2019-04-10,XLIN01,MCD,8.0
2019-04-10,XLIN01,ONDK,400.0
2019-04-10,XLIN01,SQ,10.0
2019-04-10,XLIN01,STZ,7.0
2019-04-10,XLIN01,TWTR,29.0
2019-04-10,XLIN01,WMT,11.0
2019-04-11,XLIN01,APRN,700.0
2019-04-11,XLIN01,CRM,27.0
2019-04-11,XLIN01,FB,20.0
2019-04-11,XLIN01,GOOGL,3.0
2019-04-11,XLIN01,GPRO,49.0
2019-04-11,XLIN01,INTU,2.0
2019-04-11,XLIN01,KO,14.0
2019-04-11,XLIN01,LQD,8.0
2019-04-11,XLIN01,MCD,8.0
2019-04-11,XLIN01,ONDK,400.0
2019-04-11,XLIN01,SQ,10.0
2019-04-11,XLIN01,STZ,7.0
2019-04-11,XLIN01,TWTR,29.0
2019-04-11,XLIN01,WMT,11.0
2019-04-12,XLIN01,APRN,700.0
2019-04-12,XLIN01,CRM,27.0
2019-04-12,XLIN01,FB,20.0
2019-04-12,XLIN01,GOOGL,3.0
2019-04-12,XLIN01,GPRO,49.0
2019-04-12,XLIN01,INTU,2.0
2019-04-12,XLIN01,KO,14.0
2019-04-12,XLIN01,LQD,8.0
2019-04-12,XLIN01,MCD,8.0
2019-04-12,XLIN01,ONDK,400.0
2019-04-12,XLIN01,SQ,10.0
2019-04-12,XLIN01,STZ,7.0
2019-04-12,XLIN01,TWTR,29.0
2019-04-12,XLIN01,WMT,11.0
2019-04-15,XLIN01,APRN,700.0
2019-04-15,XLIN01,CRM,27.0
2019-04-15,XLIN01,FB,20.0
2019-04-15,XLIN01,GOOGL,3.0
2019-04-15,XLIN01,GPRO,49.0
2019-04-15,XLIN01,INTU,2.0
2019-04-15,XLIN01,KO,14.0
2019-04-15,XLIN01,LQD,8.0
2019-04-15,XLIN01,MCD,8.0
2019-04-15,XLIN01,ONDK,400.0
2019-04-15,XLIN01,SQ,10.0
2019-04-15,XLIN01,STZ,7.0
2019-04-15,XLIN01,TWTR,29.0
2019-04-15,XLIN01,WMT,11.0
2019-04-16,XLIN01,APRN,700.0
2019-04-16,XLIN01,CRM,27.0
2019-04-16,XLIN01,FB,20.0
2019-04-16,XLIN01,GOOGL,3.0
2019-04-16,XLIN01,GPRO,49.0
2019-04-16,XLIN01,INTU,2.0
2019-04-16,XLIN01,KO,14.0
2019-04-16,XLIN01,LQD,8.0
2019-04-16,XLIN01,MCD,8.0
2019-04-16,XLIN01,ONDK,400.0
2019-04-16,XLIN01,SQ,10.0
2019-04-16,XLIN01,STZ,7.0
2019-04-16,XLIN01,TWTR,29.0
2019-04-16,XLIN01,WMT,11.0
2019-04-17,XLIN01,APRN,700.0
2019-04-17,XLIN01,CRM,27.0
2019-04-17,XLIN01,FB,20.0
2019-04-17,XLIN01,GOOGL,3.0
2019-04-17,XLIN01,GPRO,49.0
2019-04-17,XLIN01,INTU,2.0
2019-04-17,XLIN01,KO,14.0
2019-04-17,XLIN01,LQD,8.0
2019-04-17,XLIN01,MCD,8.0
2019-04-17,XLIN01,ONDK,400.0
2019-04-17,XLIN01,SQ,10.0
2019-04-17,XLIN01,STZ,7.0
2019-04-17,XLIN01,TWTR,29.0
2019-04-17,XLIN01,WMT,11.0
2019-04-18,XLIN01,APRN,700.0
2019-04-18,XLIN01,CRM,27.0
2019-04-18,XLIN01,FB,20.0
2019-04-18,XLIN01,GOOGL,3.0
2019-04-18,XLIN01,GPRO,49.0
2019-04-18,XLIN01,INTU,2.0
2019-04-18,XLIN01,KO,14.0
2019-04-18,XLIN01,LQD,8.0
2019-04-18,XLIN01,MCD,8.0
2019-04-18,XLIN01,ONDK,400.0
2019-04-18,XLIN01,SQ,10.0
2019-04-18,XLIN01,STZ,7.0
2019-04-18,XLIN01,TWTR,29.0
2019-04-18,XLIN01,WMT,11.0
2019-04-19,XLIN01,APRN,700.0
2019-04-19,XLIN01,CRM,27.0
2019-04-19,XLIN01,FB,20.0
2019-04-19,XLIN01,GOOGL,3.0
2019-04-19,XLIN01,GPRO,49.0
2019-04-19,XLIN01,INTU,2.0
2019-04-19,XLIN01,KO,14.0
2019-04-19,XLIN01,LQD,8.0
2019-04-19,XLIN01,MCD,8.0
2019-04-19,XLIN01,ONDK,400.0
2019-04-19,XLIN01,SQ,10.0
2019-04-19,XLIN01,STZ,7.0
2019-04-19,XLIN01,TWTR,29.0
2019-04-19,XLIN01,WMT,11.0
2019-04-22,XLIN01,APRN,700.0
2019-04-22,XLIN01,CRM,27.0
2019-04-22,XLIN01,FB,20.0
2019-04-22,XLIN01,GOOGL,3.0
2019-04-22,XLIN01,GPRO,49.0
2019-04-22,XLIN01,INTU,2.0
2019-04-22,XLIN01,KO,14.0
2019-04-22,XLIN01,LQD,8.0
2019-04-22,XLIN01,MCD,8.0
2019-04-22,XLIN01,ONDK,400.0
2019-04-22,XLIN01,SQ,10.0
2019-04-22,XLIN01,STZ,7.0
2019-04-22,XLIN01,TWTR,29.0
2019-04-22,XLIN01,WMT,11.0
2019-04-23,XLIN01,APRN,700.0
2019-04-23,XLIN01,CRM,27.0
2019-04-23,XLIN01,FB,20.0
2019-04-23,XLIN01,GOOGL,3.0
2019-04-23,XLIN01,GPRO,49.0
2019-04-23,XLIN01,INTU,2.0
2019-04-23,XLIN01,KO,14.0
2019-04-23,XLIN01,LQD,8.0
2019-04-23,XLIN01,MCD,8.0
2019-04-23,XLIN01,ONDK,400.0
2019-04-23,XLIN01,SQ,10.0
2019-04-23,XLIN01,STZ,7.0
2019-04-23,XLIN01,TWTR,29.0
2019-04-23,XLIN01,WMT,11.0
2019-04-24,XLIN01,APRN,700.0
2019-04-24,XLIN01,CRM,27.0
2019-04-24,XLIN01,FB,20.0
2019-04-24,XLIN01,GOOGL,3.0
2019-04-24,XLIN01,GPRO,49.0
2019-04-24,XLIN01,INTU,2.0
2019-04-24,XLIN01,KO,14.0
2019-04-24,XLIN01,LQD,8.0
2019-04-24,XLIN01,MCD,8.0
2019-04-24,XLIN01,ONDK,400.0
2019-04-24,XLIN01,SQ,10.0
2019-04-24,XLIN01,STZ,7.0
2019-04-24,XLIN01,TWTR,29.0
2019-04-24,XLIN01,WMT,11.0
2019-04-25,XLIN01,APRN,700.0
2019-04-25,XLIN01,CRM,27.0
2019-04-25,XLIN01,FB,20.0
2019-04-25,XLIN01,GOOGL,3.0
2019-04-25,XLIN01,GPRO,49.0
2019-04-25,XLIN01,INTU,2.0
2019-04-25,XLIN01,KO,14.0
2019-04-25,XLIN01,LQD,8.0
2019-04-25,XLIN01,MCD,8.0
2019-04-25,XLIN01,ONDK,400.0
2019-04-25,XLIN01,SQ,10.0
2019-04-25,XLIN01,STZ,7.0
2019-04-25,XLIN01,TWTR,29.0
2019-04-25,XLIN01,WMT,11.0
2019-04-26,XLIN01,APRN,700.0
2019-04-26,XLIN01,CRM,27.0
2019-04-26,XLIN01,FB,20.0
2019-04-26,XLIN01,GOOGL,3.0
2019-04-26,XLIN01,GPRO,49.0
2019-04-26,XLIN01,INTU,2.0
2019-04-26,XLIN01,KO,14.0
2019-04-26,XLIN01,LQD,8.0
2019-04-26,XLIN01,MCD,8.0
2019-04-26,XLIN01,ONDK,400.0
2019-04-26,XLIN01,SQ,10.0
2019-04-26,XLIN01,STZ,7.0
2019-04-26,XLIN01,TWTR,29.0
2019-04-26,XLIN01,WMT,11.0
2019-04-29,XLIN01,APRN,700.0
2019-04-29,XLIN01,CRM,27.0
2019-04-29,XLIN01,FB,20.0
2019-04-29,XLIN01,GOOGL,3.0
2019-04-29,XLIN01,GPRO,49.0
2019-04-29,XLIN01,INTU,2.0
2019-04-29,XLIN01,KO,14.0
2019-04-29,XLIN01,LQD,8.0
2019-04-29,XLIN01,MCD,8.0
2019-04-29,XLIN01,ONDK,400.0
2019-04-29,XLIN01,SQ,10.0
2019-04-29,XLIN01,STZ,7.0
2019-04-29,XLIN01,TWTR,29.0
2019-04-29,XLIN01,WMT,11.0
2019-04-30,XLIN01,APRN,700.0
2019-04-30,XLIN01,CRM,27.0
2019-04-30,XLIN01,FB,20.0
2019-04-30,XLIN01,GOOGL,3.0
2019-04-30,XLIN01,GPRO,49.0
2019-04-30,XLIN01,INTU,2.0
2019-04-30,XLIN01,KO,14.0
2019-04-30,XLIN01,LQD,8.0
2019-04-30,XLIN01,MCD,8.0
2019-04-30,XLIN01,ONDK,400.0
2019-04-30,XLIN01,SQ,10.0
2019-04-30,XLIN01,STZ,7.0
2019-04-30,XLIN01,TWTR,29.0
2019-04-30,XLIN01,WMT,11.0
2019-05-01,XLIN01,APRN,700.0
2019-05-01,XLIN01,CRM,27.0
2019-05-01,XLIN01,FB,20.0
2019-05-01,XLIN01,GOOGL,3.0
2019-05-01,XLIN01,GPRO,49.0
2019-05-01,XLIN01,INTU,2.0
2019-05-01,XLIN01,KO,14.0
2019-05-01,XLIN01,LQD,8.0
2019-05-01,XLIN01,MCD,8.0
2019-05-01,XLIN01,ONDK,400.0
2019-05-01,XLIN01,SQ,10.0
2019-05-01,XLIN01,STZ,7.0
2019-05-01,XLIN01,TWTR,29.0
2019-05-01,XLIN01,WMT,11.0
2019-05-02,XLIN01,APRN,700.0
2019-05-02,XLIN01,CRM,27.0
2019-05-02,XLIN01,FB,20.0
2019-05-02,XLIN01,GOOGL,3.0
2019-05-02,XLIN01,GPRO,49.0
2019-05-02,XLIN01,INTU,2.0
2019-05-02,XLIN01,KO,14.0
2019-05-02,XLIN01,LQD,8.0
2019-05-02,XLIN01,MCD,8.0
2019-05-02,XLIN01,ONDK,400.0
2019-05-02,XLIN01,SQ,10.0
2019-05-02,XLIN01,STZ,7.0
2019-05-02,XLIN01,TWTR,29.0
2019-05-02,XLIN01,WMT,11.0
2019-05-03,XLIN01,APRN,700.0
2019-05-03,XLIN01,CRM,27.0
2019-05-03,XLIN01,FB,20.0
2019-05-03,XLIN01,GOOGL,3.0
2019-05-03,XLIN01,GPRO,49.0
2019-05-03,XLIN01,INTU,2.0
2019-05-03,XLIN01,KO,14.0
2019-05-03,XLIN01,LQD,8.0
2019-05-03,XLIN01,MCD,8.0
2019-05-03,XLIN01,ONDK,400.0
2019-05-03,XLIN01,SQ,10.0
2019-05-03,XLIN01,STZ,7.0
2019-05-03,XLIN01,TWTR,29.0
2019-05-03,XLIN01,WMT,11.0
2019-05-06,XLIN01,APRN,700.0
2019-05-06,XLIN01,CRM,27.0
2019-05-06,XLIN01,FB,20.0
2019-05-06,XLIN01,GOOGL,3.0
2019-05-06,XLIN01,GPRO,49.0
2019-05-06,XLIN01,INTU,2.0
2019-05-06,XLIN01,KO,14.0
2019-05-06,XLIN01,LQD,8.0
2019-05-06,XLIN01,MCD,8.0
2019-05-06,XLIN01,ONDK,400.0
2019-05-06,XLIN01,SQ,10.0
2019-05-06,XLIN01,STZ,7.0
2019-05-06,XLIN01,TWTR,29.0
2019-05-06,XLIN01,WMT,11.0
2019-05-07,XLIN01,APRN,700.0
2019-05-07,XLIN01,CRM,27.0
2019-05-07,XLIN01,FB,20.0
2019-05-07,XLIN01,GOOGL,3.0
2019-05-07,XLIN01,GPRO,49.0
2019-05-07,XLIN01,INTU,2.0
2019-05-07,XLIN01,KO,14.0
2019-05-07,XLIN01,LQD,8.0
2019-05-07,XLIN01,MCD,8.0
2019-05-07,XLIN01,ONDK,400.0
2019-05-07,XLIN01,SQ,10.0
2019-05-07,XLIN01,STZ,7.0
2019-05-07,XLIN01,TWTR,29.0
2019-05-07,XLIN01,WMT,11.0
2019-05-08,XLIN01,APRN,700.0
2019-05-08,XLIN01,CRM,27.0
2019-05-08,XLIN01,FB,20.0
2019-05-08,XLIN01,GOOGL,3.0
2019-05-08,XLIN01,GPRO,49.0
2019-05-08,XLIN01,INTU,2.0
2019-05-08,XLIN01,KO,14.0
2019-05-08,XLIN01,LQD,8.0
2019-05-08,XLIN01,MCD,8.0
2019-05-08,XLIN01,ONDK,400.0
2019-05-08,XLIN01,SQ,10.0
2019-05-08,XLIN01,STZ,7.0
2019-05-08,XLIN01,TWTR,29.0
2019-05-08,XLIN01,WMT,11.0
2019-05-09,XLIN01,APRN,700.0
2019-05-09,XLIN01,CRM,27.0
2019-05-09,XLIN01,FB,20.0
2019-05-09,XLIN01,GOOGL,3.0
2019-05-09,XLIN01,GPRO,49.0
2019-05-09,XLIN01,INTU,2.0
2019-05-09,XLIN01,KO,14.0
2019-05-09,XLIN01,LQD,8.0
2019-05-09,XLIN01,MCD,8.0
2019-05-09,XLIN01,ONDK,400.0
2019-05-09,XLIN01,SQ,10.0
2019-05-09,XLIN01,STZ,7.0
2019-05-09,XLIN01,TWTR,29.0
2019-05-09,XLIN01,WMT,11.0
2019-05-10,XLIN01,APRN,700.0
2019-05-10,XLIN01,CRM,27.0
2019-05-10,XLIN01,FB,20.0
2019-05-10,XLIN01,GOOGL,3.0
2019-05-10,XLIN01,GPRO,49.0
2019-05-10,XLIN01,INTU,2.0
2019-05-10,XLIN01,KO,14.0
2019-05-10,XLIN01,LQD,8.0
2019-05-10,XLIN01,MCD,8.0
2019-05-10,XLIN01,ONDK,400.0
2019-05-10,XLIN01,SQ,10.0
2019-05-10,XLIN01,STZ,7.0
2019-05-10,XLIN01,TWTR,29.0
2019-05-10,XLIN01,WMT,11.0
2019-05-13,XLIN01,APRN,700.0
2019-05-13,XLIN01,CRM,27.0
2019-05-13,XLIN01,FB,20.0
2019-05-13,XLIN01,GOOGL,3.0
2019-05-13,XLIN01,GPRO,49.0
2019-05-13,XLIN01,INTU,2.0
2019-05-13,XLIN01,KO,14.0
2019-05-13,XLIN01,LQD,8.0
2019-05-13,XLIN01,MCD,8.0
2019-05-13,XLIN01,ONDK,400.0
2019-05-13,XLIN01,SQ,10.0
2019-05-13,XLIN01,STZ,7.0
2019-05-13,XLIN01,TWTR,29.0
2019-05-13,XLIN01,WMT,11.0
2019-05-14,XLIN01,APRN,700.0
2019-05-14,XLIN01,CRM,27.0
2019-05-14,XLIN01,FB,20.0
2019-05-14,XLIN01,GOOGL,3.0
2019-05-14,XLIN01,GPRO,49.0
2019-05-14,XLIN01,INTU,2.0
2019-05-14,XLIN01,KO,14.0
2019-05-14,XLIN01,LQD,8.0
2019-05-14,XLIN01,MCD,8.0
2019-05-14,XLIN01,ONDK,400.0
2019-05-14,XLIN01,SQ,10.0
2019-05-14,XLIN01,STZ,7.0
2019-05-14,XLIN01,TWTR,29.0
2019-05-14,XLIN01,WMT,11.0
2019-05-15,XLIN01,APRN,700.0
2019-05-15,XLIN01,CRM,27.0
2019-05-15,XLIN01,FB,20.0
2019-05-15,XLIN01,GOOGL,3.0
2019-05-15,XLIN01,GPRO,49.0
2019-05-15,XLIN01,INTU,2.0
2019-05-15,XLIN01,KO,14.0
2019-05-15,XLIN01,LQD,8.0
2019-05-15,XLIN01,MCD,8.0
2019-05-15,XLIN01,ONDK,400.0
2019-05-15,XLIN01,SQ,10.0
2019-05-15,XLIN01,STZ,7.0
2019-05-15,XLIN01,TWTR,29.0
2019-05-15,XLIN01,WMT,11.0
2019-05-16,XLIN01,APRN,700.0
2019-05-16,XLIN01,CRM,27.0
2019-05-16,XLIN01,FB,20.0
2019-05-16,XLIN01,GOOGL,3.0
2019-05-16,XLIN01,GPRO,49.0
2019-05-16,XLIN01,INTU,2.0
2019-05-16,XLIN01,KO,14.0
2019-05-16,XLIN01,LQD,8.0
2019-05-16,XLIN01,MCD,8.0
2019-05-16,XLIN01,ONDK,400.0
2019-05-16,XLIN01,SQ,10.0
2019-05-16,XLIN01,STZ,7.0
2019-05-16,XLIN01,TWTR,29.0
2019-05-16,XLIN01,WMT,11.0
2019-05-17,XLIN01,APRN,700.0
2019-05-17,XLIN01,CRM,27.0
2019-05-17,XLIN01,FB,20.0
2019-05-17,XLIN01,GOOGL,3.0
2019-05-17,XLIN01,GPRO,49.0
2019-05-17,XLIN01,INTU,2.0
2019-05-17,XLIN01,KO,14.0
2019-05-17,XLIN01,LQD,8.0
2019-05-17,XLIN01,MCD,8.0
2019-05-17,XLIN01,ONDK,400.0
2019-05-17,XLIN01,SQ,10.0
2019-05-17,XLIN01,STZ,7.0
2019-05-17,XLIN01,TWTR,29.0
2019-05-17,XLIN01,WMT,11.0
2019-05-20,XLIN01,APRN,700.0
2019-05-20,XLIN01,CRM,27.0
2019-05-20,XLIN01,FB,20.0
2019-05-20,XLIN01,GOOGL,3.0
2019-05-20,XLIN01,GPRO,49.0
2019-05-20,XLIN01,INTU,2.0
2019-05-20,XLIN01,KO,14.0
2019-05-20,XLIN01,LQD,8.0
2019-05-20,XLIN01,MCD,8.0
2019-05-20,XLIN01,ONDK,400.0
2019-05-20,XLIN01,SQ,10.0
2019-05-20,XLIN01,STZ,7.0
2019-05-20,XLIN01,TWTR,29.0
2019-05-20,XLIN01,WMT,11.0
2019-05-21,XLIN01,APRN,700.0
2019-05-21,XLIN01,CRM,27.0
2019-05-21,XLIN01,FB,20.0
2019-05-21,XLIN01,GOOGL,3.0
2019-05-21,XLIN01,GPRO,49.0
2019-05-21,XLIN01,INTU,2.0
2019-05-21,XLIN01,KO,14.0
2019-05-21,XLIN01,LQD,8.0
2019-05-21,XLIN01,MCD,8.0
2019-05-21,XLIN01,ONDK,400.0
2019-05-21,XLIN01,SQ,10.0
2019-05-21,XLIN01,STZ,7.0
2019-05-21,XLIN01,TWTR,29.0
2019-05-21,XLIN01,WMT,11.0
2019-05-22,XLIN01,APRN,700.0
2019-05-22,XLIN01,CRM,27.0
2019-05-22,XLIN01,FB,20.0
2019-05-22,XLIN01,GOOGL,3.0
2019-05-22,XLIN01,GPRO,49.0
2019-05-22,XLIN01,INTU,2.0
2019-05-22,XLIN01,KO,14.0
2019-05-22,XLIN01,LQD,8.0
2019-05-22,XLIN01,MCD,8.0
2019-05-22,XLIN01,ONDK,400.0
2019-05-22,XLIN01,SQ,10.0
2019-05-22,XLIN01,STZ,7.0
2019-05-22,XLIN01,TWTR,29.0
2019-05-22,XLIN01,WMT,11.0
2019-05-23,XLIN01,APRN,700.0
2019-05-23,XLIN01,CRM,27.0
2019-05-23,XLIN01,FB,20.0
2019-05-23,XLIN01,GOOGL,3.0
2019-05-23,XLIN01,GPRO,49.0
2019-05-23,XLIN01,INTU,2.0
2019-05-23,XLIN01,KO,14.0
2019-05-23,XLIN01,LQD,8.0
2019-05-23,XLIN01,MCD,8.0
2019-05-23,XLIN01,ONDK,400.0
2019-05-23,XLIN01,SQ,10.0
2019-05-23,XLIN01,STZ,7.0
2019-05-23,XLIN01,TWTR,29.0
2019-05-23,XLIN01,WMT,11.0
2019-05-24,XLIN01,APRN,700.0
2019-05-24,XLIN01,CRM,27.0
2019-05-24,XLIN01,FB,20.0
2019-05-24,XLIN01,GOOGL,3.0
2019-05-24,XLIN01,GPRO,49.0
2019-05-24,XLIN01,INTU,2.0
2019-05-24,XLIN01,KO,14.0
2019-05-24,XLIN01,LQD,8.0
2019-05-24,XLIN01,MCD,8.0
2019-05-24,XLIN01,ONDK,400.0
2019-05-24,XLIN01,SQ,10.0
2019-05-24,XLIN01,STZ,7.0
2019-05-24,XLIN01,TWTR,29.0
2019-05-24,XLIN01,WMT,11.0
2019-05-27,XLIN01,APRN,700.0
2019-05-27,XLIN01,CRM,27.0
2019-05-27,XLIN01,FB,20.0
2019-05-27,XLIN01,GOOGL,3.0
2019-05-27,XLIN01,GPRO,49.0
2019-05-27,XLIN01,INTU,2.0
2019-05-27,XLIN01,KO,14.0
2019-05-27,XLIN01,LQD,8.0
2019-05-27,XLIN01,MCD,8.0
2019-05-27,XLIN01,ONDK,400.0
2019-05-27,XLIN01,SQ,10.0
2019-05-27,XLIN01,STZ,7.0
2019-05-27,XLIN01,TWTR,29.0
2019-05-27,XLIN01,WMT,11.0
2019-05-28,XLIN01,APRN,700.0
2019-05-28,XLIN01,CRM,27.0
2019-05-28,XLIN01,FB,20.0
2019-05-28,XLIN01,GOOGL,3.0
2019-05-28,XLIN01,GPRO,49.0
2019-05-28,XLIN01,INTU,2.0
2019-05-28,XLIN01,KO,14.0
2019-05-28,XLIN01,LQD,8.0
2019-05-28,XLIN01,MCD,8.0
2019-05-28,XLIN01,ONDK,400.0
2019-05-28,XLIN01,SQ,10.0
2019-05-28,XLIN01,STZ,7.0
2019-05-28,XLIN01,TWTR,29.0
2019-05-28,XLIN01,WMT,11.0
2019-05-29,XLIN01,APRN,700.0
2019-05-29,XLIN01,CRM,27.0
2019-05-29,XLIN01,FB,20.0
2019-05-29,XLIN01,GOOGL,3.0
2019-05-29,XLIN01,GPRO,49.0
2019-05-29,XLIN01,INTU,2.0
2019-05-29,XLIN01,KO,14.0
2019-05-29,XLIN01,LQD,8.0
2019-05-29,XLIN01,MCD,8.0
2019-05-29,XLIN01,ONDK,400.0
2019-05-29,XLIN01,SQ,10.0
2019-05-29,XLIN01,STZ,7.0
2019-05-29,XLIN01,TWTR,29.0
2019-05-29,XLIN01,WMT,11.0
2019-05-30,XLIN01,APRN,700.0
2019-05-30,XLIN01,CRM,27.0
2019-05-30,XLIN01,FB,20.0
2019-05-30,XLIN01,GOOGL,3.0
2019-05-30,XLIN01,GPRO,49.0
2019-05-30,XLIN01,INTU,2.0
2019-05-30,XLIN01,KO,14.0
2019-05-30,XLIN01,LQD,8.0
2019-05-30,XLIN01,MCD,8.0
2019-05-30,XLIN01,ONDK,400.0
2019-05-30,XLIN01,SQ,10.0
2019-05-30,XLIN01,STZ,7.0
2019-05-30,XLIN01,TWTR,29.0
2019-05-30,XLIN01,WMT,11.0
2019-05-31,XLIN01,APRN,700.0
2019-05-31,XLIN01,CRM,27.0
2019-05-31,XLIN01,FB,20.0
2019-05-31,XLIN01,GOOGL,3.0
2019-05-31,XLIN01,GPRO,49.0
2019-05-31,XLIN01,INTU,2.0
2019-05-31,XLIN01,KO,14.0
2019-05-31,XLIN01,LQD,8.0
2019-05-31,XLIN01,MCD,8.0
2019-05-31,XLIN01,ONDK,400.0
2019-05-31,XLIN01,SQ,10.0
2019-05-31,XLIN01,STZ,7.0
2019-05-31,XLIN01,TWTR,29.0
2019-05-31,XLIN01,WMT,11.0
2019-06-03,XLIN01,APRN,700.0
2019-06-03,XLIN01,CRM,27.0
2019-06-03,XLIN01,FB,20.0
2019-06-03,XLIN01,GOOGL,3.0
2019-06-03,XLIN01,GPRO,49.0
2019-06-03,XLIN01,INTU,2.0
2019-06-03,XLIN01,KO,14.0
2019-06-03,XLIN01,LQD,8.0
2019-06-03,XLIN01,MCD,8.0
2019-06-03,XLIN01,ONDK,400.0
2019-06-03,XLIN01,SQ,10.0
2019-06-03,XLIN01,STZ,7.0
2019-06-03,XLIN01,TWTR,29.0
2019-06-03,XLIN01,WMT,11.0
2019-06-04,XLIN01,APRN,700.0
2019-06-04,XLIN01,CRM,27.0
2019-06-04,XLIN01,FB,20.0
2019-06-04,XLIN01,GOOGL,3.0
2019-06-04,XLIN01,GPRO,49.0
2019-06-04,XLIN01,INTU,2.0
2019-06-04,XLIN01,KO,14.0
2019-06-04,XLIN01,LQD,8.0
2019-06-04,XLIN01,MCD,8.0
2019-06-04,XLIN01,ONDK,400.0
2019-06-04,XLIN01,SQ,10.0
2019-06-04,XLIN01,STZ,7.0
2019-06-04,XLIN01,TWTR,29.0
2019-06-04,XLIN01,WMT,11.0
2019-06-05,XLIN01,APRN,700.0
2019-06-05,XLIN01,CRM,27.0
2019-06-05,XLIN01,FB,20.0
2019-06-05,XLIN01,GOOGL,3.0
2019-06-05,XLIN01,GPRO,49.0
2019-06-05,XLIN01,INTU,2.0
2019-06-05,XLIN01,KO,14.0
2019-06-05,XLIN01,LQD,8.0
2019-06-05,XLIN01,MCD,8.0
2019-06-05,XLIN01,ONDK,400.0
2019-06-05,XLIN01,SQ,10.0
2019-06-05,XLIN01,STZ,7.0
2019-06-05,XLIN01,TWTR,29.0
2019-06-05,XLIN01,WMT,11.0
2019-06-06,XLIN01,APRN,700.0
2019-06-06,XLIN01,CRM,27.0
2019-06-06,XLIN01,FB,20.0
2019-06-06,XLIN01,GOOGL,3.0
2019-06-06,XLIN01,GPRO,49.0
2019-06-06,XLIN01,INTU,2.0
2019-06-06,XLIN01,KO,14.0
2019-06-06,XLIN01,LQD,8.0
2019-06-06,XLIN01,MCD,8.0
2019-06-06,XLIN01,ONDK,400.0
2019-06-06,XLIN01,SQ,10.0
2019-06-06,XLIN01,STZ,7.0
2019-06-06,XLIN01,TWTR,29.0
2019-06-06,XLIN01,WMT,11.0
2019-06-07,XLIN01,APRN,700.0
2019-06-07,XLIN01,CRM,27.0
2019-06-07,XLIN01,FB,20.0
2019-06-07,XLIN01,GOOGL,3.0
2019-06-07,XLIN01,GPRO,49.0
2019-06-07,XLIN01,INTU,2.0
2019-06-07,XLIN01,KO,14.0
2019-06-07,XLIN01,LQD,8.0
2019-06-07,XLIN01,MCD,8.0
2019-06-07,XLIN01,ONDK,400.0
2019-06-07,XLIN01,SQ,10.0
2019-06-07,XLIN01,STZ,7.0
2019-06-07,XLIN01,TWTR,29.0
2019-06-07,XLIN01,WMT,11.0
2019-06-10,XLIN01,APRN,700.0
2019-06-10,XLIN01,CRM,27.0
2019-06-10,XLIN01,FB,20.0
2019-06-10,XLIN01,GOOGL,3.0
2019-06-10,XLIN01,GPRO,49.0
2019-06-10,XLIN01,INTU,2.0
2019-06-10,XLIN01,KO,14.0
2019-06-10,XLIN01,LQD,8.0
2019-06-10,XLIN01,MCD,8.0
2019-06-10,XLIN01,ONDK,400.0
2019-06-10,XLIN01,SQ,10.0
2019-06-10,XLIN01,STZ,7.0
2019-06-10,XLIN01,TWTR,29.0
2019-06-10,XLIN01,WMT,11.0
2019-06-11,XLIN01,APRN,700.0
2019-06-11,XLIN01,CRM,27.0
2019-06-11,XLIN01,FB,20.0
2019-06-11,XLIN01,GOOGL,3.0
2019-06-11,XLIN01,GPRO,49.0
2019-06-11,XLIN01,INTU,2.0
2019-06-11,XLIN01,KO,14.0
2019-06-11,XLIN01,LQD,8.0
2019-06-11,XLIN01,MCD,8.0
2019-06-11,XLIN01,ONDK,400.0
2019-06-11,XLIN01,SQ,10.0
2019-06-11,XLIN01,STZ,7.0
2019-06-11,XLIN01,TWTR,29.0
2019-06-11,XLIN01,WMT,11.0
2019-06-12,XLIN01,APRN,700.0
2019-06-12,XLIN01,CRM,27.0
2019-06-12,XLIN01,FB,20.0
2019-06-12,XLIN01,GOOGL,3.0
2019-06-12,XLIN01,GPRO,49.0
2019-06-12,XLIN01,INTU,2.0
2019-06-12,XLIN01,KO,14.0
2019-06-12,XLIN01,LQD,8.0
2019-06-12,XLIN01,MCD,8.0
2019-06-12,XLIN01,ONDK,400.0
2019-06-12,XLIN01,SQ,10.0
2019-06-12,XLIN01,STZ,7.0
2019-06-12,XLIN01,TWTR,29.0
2019-06-12,XLIN01,WMT,11.0
2019-06-13,XLIN01,APRN,700.0
2019-06-13,XLIN01,CRM,27.0
